Map Document;MXD Path;DataFrame Name;DataFrame Description;Data Name;Layer name;Layer Datasource;DB User
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.RoadwayInventory;AADT;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Reference Markers;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.ReferenceMarker;1:4,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Structures;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.SV_BDIS_BRIDGES_TEST;Bridges (Condition);C:\Users\dhess\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4.sde\GIS.SV_BDIS_BRIDGES_TEST;agsdev01@osd4.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.SV_BDIS_BRIDGES_TEST;Bridges (Posting);C:\Users\dhess\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4.sde\GIS.SV_BDIS_BRIDGES_TEST;agsdev01@osd4.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_BRIDGE_INV_CWS_DEV;Bridge Needs;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_BRIDGE_INV_CWS_DEV;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.BDIS_LARGECULVERTS;Large Culverts (Gen Rec);C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\gis@gisphost.sde\GIS.BDIS_LARGECULVERTS;gis@gisphost.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.SMALL_CULVERTS_DELETE_1;Small Culverts (Gen Rec);C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\gis@osd4host.sde\GIS.SMALL_CULVERTS_DELETE_1;gis@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Pavement;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.RoadwayInventory;IRI Ranges;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.RoadwayInventory;Surface Rating;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;Pavement Need;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;End of Good Window;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;End of Fair Window;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Safety;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_CARD_HeadOn_Count_Rate;CARD HeadOn Rate;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_CARD_HeadOn_Count_Rate;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Stwd_CARD_Elgbl_Segs;CARD Eligible Roads;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Stwd_CARD_Elgbl_Segs;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.PIL;Priority Investigation Locations;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.PIL;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.Specialty_PIL;Specialty PIL;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.Specialty_PIL;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_CARD_Status;CARD Status;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_CARD_Status;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Capital Program;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.PSS_BRIDGE_PROJECTS_DEV;Planned Bridge Projects;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.PSS_BRIDGE_PROJECTS_DEV;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.PSS_HIGHWAY_PROJECTS_DEV;Planned Highway Projects;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.PSS_HIGHWAY_PROJECTS_DEV;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.RoadwayInventory;NHS;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Accessibility;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Ramps;Ramps;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Ramps;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Sidewalks;Sidewalks;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Sidewalks;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_BikeWalkPotential;BikeWalkPotential;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_BikeWalkPotential;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Flooding Vulnerability;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Culvert_Impacts;Culverts;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Culvert_Impacts;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Bridges_Impact;Bridges;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Bridges_Impact;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Flood_Watch_Bridge_List;Flood Watch Bridge List;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Flood_Watch_Bridge_List;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_Roads_Impact;Roads;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Roads_Impact;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.CPU_NHSPlus;Disinvestment;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_NHSPlus;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;GIS.StrV_Region_Residency_County;Boundaries;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.StrV_Region_Residency_County;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;N/A2;Legislative;N/A;N/A
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.NYAssemblyDistricts;NY Assembly Districts;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.NYAssemblyDistricts;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.NYSenateDistricts;NY Senate Districts;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.NYSenateDistricts;agsdev01@osd4host.sde
CAMCI_BDIS.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS.mxd;Layers;None;FW.USCongressionalDistricts;US Congressional Districts;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.USCongressionalDistricts;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;N/A2;System Map;N/A;N/A
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.Hospital;Hospital;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.Hospital;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_AirportData;Airport/Heliport;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_AirportData;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RD_Passenger_Stations;Passenger Rail Station;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RD_Passenger_Stations;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.Business;Businesses;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.Business;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.University;Universities;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.University;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.MajorShoppingCenter;Major Shopping Center;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.MajorShoppingCenter;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.BusStation;Intercity Bus Station;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.BusStation;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RoadwayInventory;Truck Access Routes;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RoadwayInventory;Functional Class;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RoadwayInventory;AADT;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;N/A2;Reference Markers;N/A;N/A
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:60,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:30,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:14,999;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:8,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;FW.ReferenceMarker;1:4,000;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;N/A2;Structures;N/A;N/A
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.SV_BDIS_BRIDGES_TEST;Bridges (Condition);C:\Users\dhess\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4.sde\GIS.SV_BDIS_BRIDGES_TEST;agsdev01@osd4.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.SV_BDIS_BRIDGES_TEST;Bridges (Posting);C:\Users\dhess\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4.sde\GIS.SV_BDIS_BRIDGES_TEST;agsdev01@osd4.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_BRIDGE_INV_CWS_DEV;Bridge Needs;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_BRIDGE_INV_CWS_DEV;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.BDIS_LARGECULVERTS;Large Culverts (Gen Rec);C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\gis@gisphost.sde\GIS.BDIS_LARGECULVERTS;gis@gisphost.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.SMALL_CULVERTS_DELETE;Small Culverts (Gen Rec);C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\gis@osd4host.sde\GIS.SMALL_CULVERTS_DELETE;gis@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;N/A2;Pavement;N/A;N/A
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RoadwayInventory;IRI Ranges;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.RoadwayInventory;Surface Rating;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RoadwayInventory;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;Pavement Need;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;End of Good Window;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_PavementNeedsWithDesc;End of Fair Window;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_PavementNeedsWithDesc;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;N/A2;Safety;N/A;N/A
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_CARD_HeadOn_Count_Rate;CARD HeadOn Rate;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_CARD_HeadOn_Count_Rate;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.CPU_Stwd_CARD_Elgbl_Segs;CARD Eligible Roads;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.CPU_Stwd_CARD_Elgbl_Segs;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.PIL;Priority Investigation Locations;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.PIL;agsdev01@osd4host.sde
CAMCI_BDIS_SC.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\CAMCI_BDIS_SC.mxd;Layers;None;GIS.Specialty_PIL;Specialty PIL;C:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.Specialty_PIL;agsdev01@osd4host.sde
